GVIL_CODE,VILLAGE_NM,DIST_NAME,DISTRICT_CODE,PS_NAME,BLOCK_CODE,GP_NAME,GP_CODE
16236,1 bd-a,ganganagar,,anupgarh,,17 knd (khanuwali),
16252,lalera patta mahajan,bikaner,,lunkaransar,,rambagh,
16237,1 bd-b,ganganagar,,anupgarh,,17 knd (khanuwali),
16239,3 bd,ganganagar,,anupgarh,,17 knd (khanuwali),
10882,14 bd,bikaner,,bikaner,,14 bd,
16240,4 bd-a,ganganagar,,anupgarh,,17 knd (khanuwali),
16241,4 bd-b,ganganagar,,anupgarh,,17 knd (khanuwali),
16238,5 bd-b,ganganagar,,anupgarh,,17 knd (khanuwali),
16225,chubkiya tal,churu,102,rajgarh,810203,dhani bari,810203140
16242,5 bd-a,ganganagar,,anupgarh,,17 knd (khanuwali),
16254,prempura,hanumangarh,,nohar,,bisarasar,
16247,tidiyasar,churu,102,taranagar,810207,sahwa,810207260
16251,9 mgm,ganganagar,,anupgarh,,rkm (kundal),
16245,6 knd-a,ganganagar,,anupgarh,,7 knd,
16259,niyasar,bikaner,,lunkaransar,,jaitpura,
16253,4 psd-b,ganganagar,,anupgarh,,5 psd,
16248,14 dol-a,ganganagar,,anupgarh,,8 kndb,
16249,14 dol-b,ganganagar,,anupgarh,,8 kndb,
16250,14 dol-c,ganganagar,,anupgarh,,8 kndb,
16246,deogarh,hanumangarh,100,bhadra,810001,mundariya bara,810001370
16255,3 knd-b,ganganagar,,anupgarh,,7 knd,
16267,2 rm(465 rd),bikaner,,lunkaransar,,kharbara,
16257,13 dol-b,ganganagar,,anupgarh,,8 kndb,
16258,11 dol-b,ganganagar,,anupgarh,,8 kndb,
16264,5 rsm,ganganagar,,anupgarh,,2 mgmb (rojari),
16260,1 knd,ganganagar,,anupgarh,,7 knd,
16268,13 kwm,ganganagar,,anupgarh,,6 zwm,
16263,30 as-a,ganganagar,,anupgarh,,10 kd (ravla gaon),
16261,9 dol-b,ganganagar,,anupgarh,,8 kndb,
16262,11 dol-a,ganganagar,,anupgarh,,8 kndb,
16256,birmi patta,hanumangarh,100,bhadra,810001,bhadi,810001040
16265,6 psd-a,ganganagar,,anupgarh,,10 kd (ravla gaon),
16271,8 kwsm,ganganagar,,anupgarh,,6 zwm,
16274,chak ranjeetpura,bikaner,,lunkaransar,,jaitpura,
16270,3 knd-a,ganganagar,,anupgarh,,7 knd,
16269,8 kyd,bikaner,,bikaner,,14 bd,
16275,"11,12 kwm",ganganagar,,anupgarh,,6 zwm,
16273,30 as-b,ganganagar,,anupgarh,,10 kd (ravla gaon),
16276,7 psd-a,ganganagar,,anupgarh,,5 psd,
16280,1 rsm,ganganagar,,anupgarh,,2 mgmb (rojari),
16289,krishan nagar,bikaner,,lunkaransar,,,
16285,bhawal desar,hanumangarh,100,nohar,810003,pandusar,810003350
16284,2 rsm,ganganagar,,anupgarh,,2 mgmb (rojari),
16292,taliwala,bikaner,,lunkaransar,,jaitpura,
16266,nyagal bari,churu,,rajgarh,,dhanohti bari,
16277,9 dol-a,ganganagar,,anupgarh,,8 kndb,
16278,7 dol-b,ganganagar,,anupgarh,,8 kndb,
16279,7 dol-a,ganganagar,,anupgarh,,7 knd,
16282,6 psd-b,ganganagar,,anupgarh,,10 kd (ravla gaon),
16295,kelania,hanumangarh,,nohar,,bisarasar,
16281,dabri chhoti,churu,102,taranagar,810207,dheerwas bara,810207090
16287,2 pm ii-b,ganganagar,,anupgarh,,5 psd,
16304,ratnisar,bikaner,,lunkaransar,,,
16288,bharang,churu,102,taranagar,810207,sahwa,810207260
16290,6 dol-b,ganganagar,,anupgarh,,7 knd,
16291,6 dol-a,ganganagar,,anupgarh,,7 knd,
16272,nyagal chhoti,churu,,rajgarh,,dhanohti bari,
16299,10 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16303,8 kwm,ganganagar,,anupgarh,,6 zwm,
16283,malwas,churu,102,rajgarh,810203,dhani bari,810203140
16300,1 pm ii,ganganagar,,anupgarh,,5 psd,
16298,7 psd-b,ganganagar,,anupgarh,,9 psda,
16294,1 am-b,ganganagar,,anupgarh,,17 knd (khanuwali),
16296,1 am-a,ganganagar,,anupgarh,,17 knd (khanuwali),
16301,13 dol-a,ganganagar,,anupgarh,,13 dol,
16305,6 psd-c,ganganagar,,anupgarh,,10 kd (ravla gaon),
16302,2 bd,ganganagar,,anupgarh,,17 knd (khanuwali),
16312,ladam,bikaner,,lunkaransar,,jaitpura,
16286,hansiyawas,churu,,rajgarh,,dhanohti bari,
16297,birmi khalsa,hanumangarh,100,bhadra,810001,bhadi,810001040
16293,chainpura bara,churu,102,rajgarh,810203,dhani bari,810203140
16306,3 dol,ganganagar,,anupgarh,,7 knd,
16308,punsisar,hanumangarh,100,nohar,810003,pandusar,810003350
16310,gangoi,hanumangarh,100,nohar,810003,pandusar,810003350
16314,ghesura,bikaner,,lunkaransar,,rambagh,
16315,rambagh,bikaner,,lunkaransar,,rambagh,
16309,9 psd-a,ganganagar,,anupgarh,,9 psda,
16307,jhadsar kandhlan,hanumangarh,100,bhadra,810001,mundariya bara,810001370
16313,8 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16311,1 dol,ganganagar,,anupgarh,,10 kd (ravla gaon),
16316,sansardesar,ganganagar,,anupgarh,,6 zwm,
16318,7 kwm,ganganagar,,anupgarh,,6 zwm,
16319,5 kwsm,ganganagar,,anupgarh,,6 zwm,
10883,12 kyd,bikaner,,bikaner,,14 bd,
16320,jojasar,hanumangarh,100,nohar,810003,pandusar,810003350
16317,8 psd-b,ganganagar,,anupgarh,,10 kd (ravla gaon),
16321,9 psd-b,ganganagar,,anupgarh,,9 psda,
16323,6 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16322,8 psd-a,ganganagar,,anupgarh,,9 psda,
16324,8 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16325,9 kwm,ganganagar,,anupgarh,,6 zwm,
16326,9 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16327,4 gm,bikaner,,lunkaransar,,raner,
16332,lakhansar,bikaner,,lunkaransar,,,
16335,ranasar panwaran,hanumangarh,,nohar,,kelania,
16331,3 pm ii,ganganagar,,anupgarh,,9 psda,
16330,2 dol,ganganagar,,anupgarh,,10 kd (ravla gaon),
16329,1 kyd,bikaner,,bikaner,,8 kyd,
16337,6 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16333,jhadsar ganjiya,churu,102,taranagar,810207,dheerwas bara,810207090
16340,jaitasar,hanumangarh,100,nohar,810003,sirangsar,810003420
16328,dantli,churu,102,rajgarh,810203,birmi khalsa,810203080
16336,1 klm,ganganagar,,anupgarh,,10 kd (ravla gaon),
16338,4 dol,ganganagar,,anupgarh,,10 kd (ravla gaon),
16339,5 dol,ganganagar,,anupgarh,,10 kd (ravla gaon),
16349,swaroop desar,hanumangarh,,nohar,,niyasar,
16334,kanjan,churu,102,rajgarh,810203,birmi khalsa,810203080
16356,baladesar,bikaner,,lunkaransar,,,
16342,8 dol-a,ganganagar,,anupgarh,,13 dol,
16343,8 dol-b,ganganagar,,anupgarh,,13 dol,
16344,10 dol,ganganagar,,anupgarh,,13 dol,
16352,rekh berasar,hanumangarh,100,nohar,810003,pandusar,810003350
16347,12 dol-a,ganganagar,,anupgarh,,13 dol,
16346,12 dol-b,ganganagar,,anupgarh,,13 dol,
16348,2 kld,ganganagar,,anupgarh,,13 dol,
16355,2 pm ii-a,ganganagar,,anupgarh,,2 mgmb (rojari),
16354,1 kpd-a,ganganagar,,anupgarh,,8 psdb (ravla mandi),
16357,"5,6 kwm",ganganagar,,anupgarh,,6 zwm,
16350,5 kyd,bikaner,,bikaner,,8 kyd,
16353,1 kld,ganganagar,,anupgarh,,13 dol,
16351,bhanin,churu,102,taranagar,810207,bain,810207040
16341,chainpura chhota,churu,102,rajgarh,810203,dhigarla,810203170
16358,3 rjd,ganganagar,,anupgarh,,6 zwm,
16345,bas kanjan,churu,102,rajgarh,810203,chainpura bara,810203090
10884,20 bd,bikaner,,bikaner,,14 bd,
16366,rekh ghariasar,bikaner,,lunkaransar,,jaitpura,
16365,gheghara,bikaner,,lunkaransar,,raner,
16361,7 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16359,2 kpd-a,ganganagar,,anupgarh,,8 psdb (ravla mandi),
16368,mahajan,bikaner,,lunkaransar,,rambagh,
16363,5 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16360,baniyala,churu,102,taranagar,810207,sahwa,810207260
16364,5 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16362,dhani mana,churu,102,taranagar,810207,sahwa,810207260
10885,17 kyd,bikaner,,bikaner,,14 bd,
16369,7 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16371,bhaoowala,hanumangarh,100,nohar,810003,dhansiya,810003140
16370,3 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16367,dhani meghsar,churu,102,taranagar,810207,kalwas,810207140
16376,1 dlsm,bikaner,,lunkaransar,,kharbara,
16373,7 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
16380,raipura,hanumangarh,100,nohar,810003,dhansiya,810003140
16381,"2,3 rjm",ganganagar,,anupgarh,,2 mgmb (rojari),
16375,2 klm-a,ganganagar,,anupgarh,,4 kpd,
16387,kulchasar,hanumangarh,,nohar,,bisarasar,
16382,2 kpd-b,ganganagar,,anupgarh,,8 psdb (ravla mandi),
16386,jaitsisar,hanumangarh,100,nohar,810003,dhansiya,810003140
16383,1 anm,ganganagar,,anupgarh,,9 psda,
16378,chaharwala,churu,102,rajgarh,810203,birmi khalsa,810203080
16379,jhothra,churu,102,rajgarh,810203,birmi khalsa,810203080
16385,1 kpd-b,ganganagar,,anupgarh,,9 psda,
16372,bhagela,churu,102,rajgarh,810203,dhigarla,810203170
16377,ghanau,churu,102,rajgarh,810203,chainpura bara,810203090
16398,binjhasar,hanumangarh,,nohar,,bisarasar,
16384,banra,churu,102,taranagar,810207,bain,810207040
16400,ghaniyasar,bikaner,,lunkaransar,,jaitpura,
16374,gwalisar,churu,102,rajgarh,810203,nyagal chhoti,810203410
16391,3 kpd,ganganagar,,anupgarh,,8 psdb (ravla mandi),
16389,2 sjm-a,ganganagar,,anupgarh,,4 kpd,
16397,4 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16390,1 sjm,ganganagar,,anupgarh,,2 kld (365 head),
16388,haripura,churu,102,taranagar,810207,bain,810207040
16392,meghsar,churu,102,taranagar,810207,dheerwas bara,810207090
16396,raiya tunda,churu,,taranagar,,raiya tunda,
16406,malasar,hanumangarh,,nohar,,niyasar,
16393,7 kld,bikaner,,bikaner,,8 kyd,
16394,shyopura,churu,102,taranagar,810207,bain,810207040
16413,dhani khodan,bikaner,,lunkaransar,,jaitpura,
16401,3 klm,ganganagar,,anupgarh,,4 kpd,
16402,2 klm-b,ganganagar,,anupgarh,,4 kpd,
16403,4 kpd,ganganagar,,anupgarh,,4 kpd,
16405,somsisar,churu,,taranagar,,raiya tunda,
16408,4 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
10886,22 kyd,bikaner,,bikaner,,14 bd,
16409,sahjasar,churu,102,taranagar,810207,somsisar,810207290
16404,4 kld,ganganagar,,anupgarh,,2 kld (365 head),
16399,kalal kotra,churu,102,rajgarh,810203,chainpura bara,810203090
16412,6 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
16395,khyali,churu,102,rajgarh,810203,dhigarla,810203170
16415,neemrasar,hanumangarh,100,nohar,810003,dhansiya,810003140
16416,1 rjm,ganganagar,,anupgarh,,2 mgmb (rojari),
16410,3 sjm,ganganagar,,anupgarh,,2 kld (365 head),
16407,13 kyd,bikaner,,bikaner,,8 kyd,
16417,2 mgm-b,ganganagar,,anupgarh,,2 mgmb (rojari),
10887,28 bd,bikaner,,bikaner,,14 bd,
16411,duleri,churu,,taranagar,,jhadsar kandhlan,
16422,manaparsar,hanumangarh,,nohar,,kelania,
16420,2 anm,ganganagar,,anupgarh,,8 psdb (ravla mandi),
16414,jodhawas,churu,102,rajgarh,810203,kanjan,810203280
16427,gusaina,bikaner,,lunkaransar,,,
16418,10 kld (kundala),ganganagar,,anupgarh,,2 kld (365 head),
16423,9 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16419,jhanjhani,churu,,taranagar,,jhadsar kandhlan,
16421,2 sjm-b,ganganagar,,anupgarh,,4 kpd,
16426,10 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16429,3 kwsm,bikaner,,lunkaransar,,sansardesar,
16428,5 kpd,ganganagar,,anupgarh,,4 kpd,
16425,beer rajgarh,churu,102,rajgarh,810203,kanjan,810203280
16434,5 dlm,bikaner,,lunkaransar,,raner,
16431,3 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
16432,6 kpd,ganganagar,,anupgarh,,4 kpd,
16435,5 khm,ganganagar,,anupgarh,,22 rjd,
16430,kishanpura (14 kpd),ganganagar,,anupgarh,,2 kld (365 head),
16424,gothyan bari,churu,102,rajgarh,810203,bhagela,810203040
10888,2 kwm,bikaner,,bikaner,,14 bd,
16442,1 arm (surjanwali),ganganagar,,anupgarh,,2 mgmb (rojari),
16438,shekhawas,churu,102,taranagar,810207,meghsar,810207180
16437,bhalau tal,churu,,taranagar,,bhanin,
16439,4 klm-b,ganganagar,,anupgarh,,4 kpd,
16441,7 kpd,ganganagar,,anupgarh,,4 kpd,
16443,4 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
16450,suin,bikaner,,lunkaransar,,jaitpura,
16445,1 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
10889,5 kjd,bikaner,,bikaner,,17 kyd,
16452,sherpura,bikaner,,lunkaransar,,jaitpura,
16436,dhana,churu,102,rajgarh,810203,chainpura chhota,810203100
16455,rolasar,hanumangarh,,nohar,,malasar,
16433,indasar,churu,102,rajgarh,810203,bhagela,810203040
16449,mehrasar upadiyan,churu,,sardar shahar,,mehrasar upadiyan,
16446,4 sjm,ganganagar,,anupgarh,,10 dol,
16440,kasoombi,churu,102,rajgarh,810203,kanjan,810203280
16447,4 klm-a,ganganagar,,anupgarh,,4 kpd,
16453,11 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16454,8 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16444,pandreu tal,churu,,taranagar,,bhanin,
16451,8 kpd,ganganagar,,anupgarh,,4 kpd,
16456,2 mgm-a,ganganagar,,anupgarh,,2 mgmb (rojari),
16457,amrasar,churu,102,taranagar,810207,somsisar,810207290
16448,pandreu teeba,churu,,taranagar,,bhanin,
10890,24-25 kyd,bikaner,,bikaner,,22 kyd,
16460,1 mgm,ganganagar,,anupgarh,,2 mgmb (rojari),
16458,9 kpd,ganganagar,,anupgarh,,4 kpd,
16461,12 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
10891,31 kyd,bikaner,,bikaner,,2 kwm,
16463,10 kpd,ganganagar,,anupgarh,,22 rjd,
16465,2 khm,ganganagar,,anupgarh,,2 mgmb (rojari),
16459,leelki,churu,102,rajgarh,810203,kanjan,810203280
16470,4 dlsm,bikaner,,lunkaransar,,raner,
16464,bhalau teeba,churu,102,taranagar,810207,nethwa,810207200
16466,bhoorawas,churu,,taranagar,,raiya tunda,
16468,redi,churu,,taranagar,,raiya tunda,
16462,bhatod,churu,102,rajgarh,810203,bhagela,810203040
16476,kusumdesar,churu,,sardar shahar,,jaitasar,
16469,13 kld,bikaner,,bikaner,,kundala,
16477,1 km,bikaner,,lunkaransar,,raner,
16475,13 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16467,ghasla athoona,churu,102,taranagar,810207,pandreu tal,810207210
16481,manohariya,bikaner,,lunkaransar,,,
16474,rekh kharthali,churu,,taranagar,,raiya tunda,
16479,7 arm,ganganagar,,anupgarh,,2 mgmb (rojari),
16484,shyodanpura,bikaner,,lunkaransar,,,
16480,14 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16472,ghasla agoona,churu,102,rajgarh,810203,kanjan,810203280
16478,nethwa,churu,102,taranagar,810207,meghsar,810207180
16482,15 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
10892,28 kyd,bikaner,,bikaner,,22 kyd,
16473,chanana,churu,102,rajgarh,810203,chainpura chhota,810203100
16471,narwasi,churu,102,rajgarh,810203,chainpura chhota,810203100
16488,kharthali,churu,102,taranagar,810207,redi,810207250
16490,ratoosar,churu,,sardar shahar,,ratoosar,
16483,bhambhara,churu,102,rajgarh,810203,kanjan,810203280
16493,11 kpd,ganganagar,,anupgarh,,4 kpd,
16495,devasar,churu,102,taranagar,810207,somsisar,810207290
16494,22 rjd,ganganagar,,anupgarh,,22 rjd,
16496,21 rjd,ganganagar,,anupgarh,,22 rjd,
16498,17 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16497,12 kpd-a,ganganagar,,anupgarh,,22 rjd,
16499,11 arm,ganganagar,,anupgarh,,2 mgmb (rojari),
16487,paharsar,churu,102,rajgarh,810203,bhagela,810203040
10893,1 kjd,bikaner,,bikaner,,22 kyd,
16503,ramnagar,bikaner,,lunkaransar,,,
16486,mithi,churu,102,rajgarh,810203,bhagela,810203040
16485,gothyan chhoti,churu,102,rajgarh,810203,gothyan bari,810203210
16489,kishanpura,churu,102,rajgarh,810203,chainpura chhota,810203100
16500,bhamra,churu,102,taranagar,810207,meghsar,810207180
16492,bungi,churu,102,rajgarh,810203,ghanau,810203200
16502,12 kpd-b,ganganagar,,anupgarh,,22 rjd,
16510,bhatwala,churu,,sardar shahar,,tolasar,
16506,16 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
16491,shyopura,churu,102,rajgarh,810203,gothyan bari,810203210
16505,karamwala,bikaner,,bikaner,,kundala,
16501,karoli,churu,102,rajgarh,810203,mahlana utrada,810203340
16512,kalwasiya,churu,,sardar shahar,,ratoosar,
16508,26 rjd,ganganagar,,anupgarh,,22 rjd,
16504,changoi,churu,102,taranagar,810207,pandreu tal,810207210
16511,chhatragarh,ganganagar,,anupgarh,,2 mgmb (rojari),
16509,24 rjd,ganganagar,,anupgarh,,22 rjd,
16514,4 arm (kharwali),ganganagar,,anupgarh,,2 mgmb (rojari),
16507,rojhani,churu,102,taranagar,810207,pandreu tal,810207210
16513,sukhwasi,churu,102,taranagar,810207,pandreu tal,810207210
16517,4 rjd,bikaner,,lunkaransar,,sansardesar,
16515,kalas,churu,102,taranagar,810207,nethwa,810207200
11127,bilyoowas mahiyan,churu,,sardar shahar,,mehrasar upadiyan,
11124,rewasi,churu,102,taranagar,810207,meghsar,810207180
16516,beriyawali,bikaner,,bikaner,,kundala,
11126,shyam pandiya,churu,102,taranagar,810207,nethwa,810207200
16523,dhani chhilan,bikaner,,lunkaransar,,jaitpura,
16518,23 rjd,ganganagar,,anupgarh,,22 rjd,
16520,18 rjd,ganganagar,,anupgarh,,2 mgmb (rojari),
11130,peethana,churu,,taranagar,,raiya tunda,
16521,25 rjd,ganganagar,,anupgarh,,22 rjd,
16519,27 rjd,ganganagar,,anupgarh,,22 rjd,
11125,khuddi,churu,102,rajgarh,810203,ghanau,810203200
10894,3 pwm,bikaner,,bikaner,,2 kwm,
16522,19 rjd,ganganagar,,anupgarh,,22 rjd,
11128,mahlana utrada,churu,102,taranagar,810207,pandreu tal,810207210
11135,sarayan,churu,,taranagar,,raiya tunda,
16525,sawar,churu,,sardar shahar,,jaitsisar,
10895,6 kjd,bikaner,,bikaner,,22 kyd,
11131,kirsali kandhlan,churu,102,taranagar,810207,nethwa,810207200
11132,mikhala,churu,102,taranagar,810207,pandreu tal,810207210
11133,kirsali brahman,churu,102,taranagar,810207,pandreu tal,810207210
11129,dhandhal lekhoo,churu,102,rajgarh,810203,khyali,810203310
16526,13 kpd (jiyan wali),ganganagar,,anupgarh,,22 rjd,
16524,7 phm,bikaner,,bikaner,,kundala,
16528,daloosar,churu,,sardar shahar,,jaitasar,
11134,dhandhal shera,churu,102,rajgarh,810203,khyali,810203310
11137,kilipura,churu,102,taranagar,810207,redi,810207250
16527,sanjarwala,bikaner,,bikaner,,loonkhan,
11136,lasedi,churu,102,rajgarh,810203,gothyan bari,810203210
11142,biliya,churu,102,taranagar,810207,redi,810207250
10896,13 kjd (madhodiggi),bikaner,,bikaner,,22 kyd,
11143,karnisar,churu,102,taranagar,810207,nethwa,810207200
11139,modawasi,churu,,rajgarh,,dhandhal lekhoo,
16529,12 lkd,ganganagar,,anupgarh,,22 rjd,
11138,dhandhal kheta,churu,,rajgarh,,dhandhal lekhoo,
16531,mahadeowali,bikaner,,lunkaransar,,,
11148,boghera,churu,,sardar shahar,,ratoosar,
16530,20 rjd,ganganagar,,anupgarh,,22 rjd,
16533,baniyasar,churu,,sardar shahar,,tolasar,
11140,lutana poorn,churu,102,rajgarh,810203,gothyan bari,810203210
11149,pirer,churu,,sardar shahar,,ratoosar,
16534,dulchasar,bikaner,101,lunkaransar,810105,suin,810105450
11145,mithdi patta dadre,churu,102,rajgarh,810203,mahlana utrada,810203340
16532,1 mmwm,ganganagar,,anupgarh,,22 rjd,
11141,suratpura,churu,102,rajgarh,810203,gothyan bari,810203210
11144,gulpura,churu,102,rajgarh,810203,paharsar,810203420
10897,40 kyd,bikaner,,bikaner,,34 kyd,
11147,chailanabas,churu,102,rajgarh,810203,mahlana utrada,810203340
11150,loonas,churu,102,taranagar,810207,nethwa,810207200
11146,lutana sadasukh,churu,102,rajgarh,810203,paharsar,810203420
11153,bilyoobas rampura,churu,,sardar shahar,,mehrasar upadiyan,
11154,beersani taranagar,churu,102,taranagar,810207,redi,810207250
11151,mahlana dikhnada,churu,102,rajgarh,810203,mahlana utrada,810203340
16537,tolasar,churu,,sardar shahar,,jaitasar,
16538,sadasar,churu,,sardar shahar,,jaitsisar,
11152,dhani kumharan,churu,,rajgarh,,dhandhal lekhoo,
11156,gadana,churu,102,taranagar,810207,loonas,810207170
11155,taranagar (m),churu,102,taranagar,810207,nethwa,810207200
11157,thelana,churu,102,taranagar,810207,redi,810207250
16535,2 brwm,bikaner,,bikaner,,14 bd,
16536,ramjanwala,bikaner,,bikaner,,beriyawali (khajuwala),
16539,beer sangreu,bikaner,101,lunkaransar,810105,mahajan,810105270
11158,dadrewa,churu,102,rajgarh,810203,mahlana utrada,810203340
16541,baderan,bikaner,,lunkaransar,,,
11159,dhandhal chaina,churu,,rajgarh,,dhandhal lekhoo,
10898,3 vgm (guluwali),bikaner,,bikaner,,2 kwm,
16543,malkisar,bikaner,101,lunkaransar,810105,mahajan,810105270
16542,baskar nisar,bikaner,,lunkaransar,,,
16544,sumeriya,churu,,sardar shahar,,tolasar,
11167,bilyoo doomani,churu,,sardar shahar,,bilyoobas rampura,
16540,6 sjm(a),bikaner,,bikaner,,loonkhan,
16545,mohkampura,bikaner,101,lunkaransar,810105,mahajan,810105270
10899,34 kyd,bikaner,,bikaner,,34 kyd,
11165,poonras,churu,102,taranagar,810207,redi,810207250
11169,barjangsar,churu,,sardar shahar,,jaitsisar,
11162,brahmanwasi,churu,102,taranagar,810207,loonas,810207170
11164,kharatwas,churu,102,taranagar,810207,loonas,810207170
11170,rekh khojer patta s,churu,,sardar shahar,,ratoosar,
11160,lutana amichand,churu,102,rajgarh,810203,gothyan bari,810203210
11161,rajgarh (m),churu,,rajgarh,,dhandhal lekhoo,
11171,bas sarayan,churu,,sardar shahar,,bilyoobas rampura,
11173,rekh khojer pattara,churu,,sardar shahar,,ratoosar,
11163,lakhlan chhoti,churu,102,rajgarh,810203,khuddi,810203300
11166,rajgarh (rural),churu,,rajgarh,,dhandhal lekhoo,
11168,mangla,churu,,rajgarh,,dhandhal lekhoo,
16546,gourisar,bikaner,,lunkaransar,,,
11175,dhana bhakhran,churu,102,taranagar,810207,loonas,810207170
11174,lakhlan,churu,102,rajgarh,810203,khuddi,810203300
16547,bijarasar,churu,,sardar shahar,,tolasar,
11172,sadau,churu,102,rajgarh,810203,gothyan bari,810203210
11180,pichakarae tal,churu,,sardar shahar,,jaitsisar,
16549,bheekhnera,bikaner,,lunkaransar,,,
16548,9 chtm,bikaner,,bikaner,,chhatragarh,
11176,lutana raju,churu,102,rajgarh,810203,gulpura,810203230
11177,lutana magnibas,churu,102,rajgarh,810203,gulpura,810203230
16550,16 lkd,bikaner,,bikaner,,loonkhan,
11178,lutana magni,churu,102,rajgarh,810203,gothyan bari,810203210
11179,ludi khuba,churu,102,rajgarh,810203,gulpura,810203230
11183,shimla,churu,,sardar shahar,,boghera,
16552,nainasar,bikaner,101,lunkaransar,810105,suin,810105450
10900,soolera,bikaner,,lunkaransar,,,
11181,ojhriya,churu,102,rajgarh,810203,mahlana utrada,810203340
16551,ransisar,churu,,sardar shahar,,tolasar,
11182,dholiya,churu,102,rajgarh,810203,mahlana utrada,810203340
16553,kapoorisar,bikaner,101,lunkaransar,810105,suin,810105450
11184,indasi,churu,102,taranagar,810207,loonas,810207170
11186,gajoowas,churu,,taranagar,,gajoowas,
11185,jigsana tal,churu,102,taranagar,810207,mikhala,810207190
10904,tejana,bikaner,101,lunkaransar,810105,baderan,810105040
11188,kohina,churu,,sardar shahar,,bilyoobas rampura,
20784,buchawas,churu,102,taranagar,810207,loonas,810207170
16554,9 mkd,bikaner,101,lunkaransar,810105,mahajan,810105270
10902,8 awm (aawa),bikaner,,bikaner,,loonkhan,
16555,shekhsar,bikaner,101,lunkaransar,810105,suin,810105450
10905,1 chtm,bikaner,,bikaner,,chhatragarh,
10901,10 dkd(a),bikaner,,bikaner,,loonkhan,
10906,loonkhan,bikaner,,bikaner,,loonkhan,
16556,bhojasar bara,churu,,sardar shahar,,tolasar,
11187,jhanbar,churu,102,rajgarh,810203,gulpura,810203230
11189,beer taranagar,churu,102,taranagar,810207,mikhala,810207190
10907,aladin ka bera,bikaner,,bikaner,,beriyawali (khajuwala),
10903,4 bgm,bikaner,,bikaner,,34 kyd,
11194,pichakarae teeba,churu,,sardar shahar,,pichakarae tal,
11193,mahendrawas,churu,,taranagar,,poonras,
11192,bhootiya,churu,102,taranagar,810207,mikhala,810207190
10908,nosera,bikaner,,bikaner,,samdara (nosera),
11197,rekh geedhasar,churu,,sardar shahar,,pichakarae tal,
10909,2 gwm,bikaner,,bikaner,,samdara (nosera),
16557,bhom malkisar,bikaner,101,lunkaransar,810105,mahajan,810105270
11191,beeslan,churu,102,rajgarh,810203,suratpura,810203530
11190,gagarwas,churu,102,rajgarh,810203,suratpura,810203530
16558,bakhoosar,bikaner,101,lunkaransar,810105,suin,810105450
11200,dhani tetarval,churu,,sardar shahar,,bilyoobas rampura,
11198,dhani bhatiyan,churu,,taranagar,,gajoowas,
11201,mehrichak dakhli,churu,,sardar shahar,,bilyoobas rampura,
16559,hardesar,churu,,sardar shahar,,sadasar,
11195,jigsana teeba,churu,102,taranagar,810207,mikhala,810207190
11196,nyangali,churu,102,rajgarh,810203,lakhlan,810203320
10910,39 kjd,bikaner,,bikaner,,34 kyd,
10913,kankarwala,bikaner,101,lunkaransar,810105,baderan,810105040
10911,1 alm (aldin),bikaner,,bikaner,,34 kyd,
11203,damliwas,churu,,taranagar,,gajoowas,
11202,bas seowa,churu,102,taranagar,810207,mikhala,810207190
10912,4 dkd,bikaner,,bikaner,,loonkhan,
11199,than mathooi,churu,102,rajgarh,810203,gulpura,810203230
20785,dalman,churu,,sardar shahar,,bilyoobas rampura,
11204,gogtiya pata chango,churu,,taranagar,,,
16560,bhojasar chhota,churu,,sardar shahar,,nainasar sumeriya,
11206,madawas,churu,,taranagar,,poonras,
11205,baliya,churu,102,taranagar,810207,anandsinghpura,810207020
16561,11 mkd,bikaner,101,lunkaransar,810105,kapoorisar,810105180
10914,3 bld(a),bikaner,,bikaner,,dhandi (2dkd),
